route_id;route_long_name;plans;schedules;stop_id;stop_name;stop_lon;stop_lat;OperatorName;Pointgeo;Nom_commune;Code_insee
IDFM:C01379;9;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]";"[{""routeId"": ""route:IDFM:RATP:566-C01379-2444066"", ""from"": ""Pont de Sèvres"", ""to"": ""Mairie de Montreuil"", ""first"": ""05:30"", ""last"": ""00:26""}, {""routeId"": ""route:IDFM:RATP:566-C01379-2444067"", ""from"": ""Mairie de Montreuil"", ""to"": ""Pont de Sèvres"", ""first"": ""05:30"", ""last"": ""00:32""}]";IDFM:463180;Franklin D. Roosevelt;2.3095735420193506;48.86866242617973;RATP;48.86866242617973, 2.3095735420193506;Paris;75056
IDFM:C01379;9;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]";"[{""routeId"": ""route:IDFM:RATP:566-C01379-2444066"", ""from"": ""Pont de Sèvres"", ""to"": ""Mairie de Montreuil"", ""first"": ""05:30"", ""last"": ""00:26""}, {""routeId"": ""route:IDFM:RATP:566-C01379-2444067"", ""from"": ""Mairie de Montreuil"", ""to"": ""Pont de Sèvres"", ""first"": ""05:30"", ""last"": ""00:32""}]";IDFM:463144;Chaussée d'Antin - La Fayette;2.333970457594147;48.87280723715393;RATP;48.87280723715393, 2.333970457594147;Paris;75056
IDFM:C01379;9;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]";"[{""routeId"": ""route:IDFM:RATP:566-C01379-2444066"", ""from"": ""Pont de Sèvres"", ""to"": ""Mairie de Montreuil"", ""first"": ""05:30"", ""last"": ""00:26""}, {""routeId"": ""route:IDFM:RATP:566-C01379-2444067"", ""from"": ""Mairie de Montreuil"", ""to"": ""Pont de Sèvres"", ""first"": ""05:30"", ""last"": ""00:32""}]";IDFM:463176;Croix de Chavaux;2.4358546126745826;48.857992585158016;RATP;48.857992585158016, 2.4358546126745826;Montreuil;93048
IDFM:C01379;9;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]";"[{""routeId"": ""route:IDFM:RATP:566-C01379-2444066"", ""from"": ""Pont de Sèvres"", ""to"": ""Mairie de Montreuil"", ""first"": ""05:30"", ""last"": ""00:26""}, {""routeId"": ""route:IDFM:RATP:566-C01379-2444067"", ""from"": ""Mairie de Montreuil"", ""to"": ""Pont de Sèvres"", ""first"": ""05:30"", ""last"": ""00:32""}]";IDFM:21913;Porte de Montreuil;2.4107036110235414;48.853563500943025;RATP;48.853563500943025, 2.4107036110235414;Paris;75056
IDFM:C01379;9;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]";"[{""routeId"": ""route:IDFM:RATP:566-C01379-2444066"", ""from"": ""Pont de Sèvres"", ""to"": ""Mairie de Montreuil"", ""first"": ""05:30"", ""last"": ""00:26""}, {""routeId"": ""route:IDFM:RATP:566-C01379-2444067"", ""from"": ""Mairie de Montreuil"", ""to"": ""Pont de Sèvres"", ""first"": ""05:30"", ""last"": ""00:32""}]";IDFM:463188;Havre-Caumartin;2.327677208279404;48.8737568325288;RATP;48.8737568325288, 2.327677208279404;Paris;75056
IDFM:C01379;9;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]";"[{""routeId"": ""route:IDFM:RATP:566-C01379-2444066"", ""from"": ""Pont de Sèvres"", ""to"": ""Mairie de Montreuil"", ""first"": ""05:30"", ""last"": ""00:26""}, {""routeId"": ""route:IDFM:RATP:566-C01379-2444067"", ""from"": ""Mairie de Montreuil"", ""to"": ""Pont de Sèvres"", ""first"": ""05:30"", ""last"": ""00:32""}]";IDFM:21924;Miromesnil;2.3146430401104467;48.8737728492328;RATP;48.8737728492328, 2.3146430401104467;Paris;75056
IDFM:C01379;9;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]";"[{""routeId"": ""route:IDFM:RATP:566-C01379-2444066"", ""from"": ""Pont de Sèvres"", ""to"": ""Mairie de Montreuil"", ""first"": ""05:30"", ""last"": ""00:26""}, {""routeId"": ""route:IDFM:RATP:566-C01379-2444067"", ""from"": ""Mairie de Montreuil"", ""to"": ""Pont de Sèvres"", ""first"": ""05:30"", ""last"": ""00:32""}]";IDFM:21912;Saint-Philippe du Roule;2.310001699600818;48.87215435003593;RATP;48.87215435003593, 2.310001699600818;Paris;75056
IDFM:C01379;9;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]";"[{""routeId"": ""route:IDFM:RATP:566-C01379-2444066"", ""from"": ""Pont de Sèvres"", ""to"": ""Mairie de Montreuil"", ""first"": ""05:30"", ""last"": ""00:26""}, {""routeId"": ""route:IDFM:RATP:566-C01379-2444067"", ""from"": ""Mairie de Montreuil"", ""to"": ""Pont de Sèvres"", ""first"": ""05:30"", ""last"": ""00:32""}]";IDFM:21935;Alma - Marceau;2.301130527470699;48.8647282422178;RATP;48.8647282422178, 2.301130527470699;Paris;75056
IDFM:C01379;9;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]";"[{""routeId"": ""route:IDFM:RATP:566-C01379-2444066"", ""from"": ""Pont de Sèvres"", ""to"": ""Mairie de Montreuil"", ""first"": ""05:30"", ""last"": ""00:26""}, {""routeId"": ""route:IDFM:RATP:566-C01379-2444067"", ""from"": ""Mairie de Montreuil"", ""to"": ""Pont de Sèvres"", ""first"": ""05:30"", ""last"": ""00:32""}]";IDFM:463190;Iéna;2.2938642256822708;48.864780022257456;RATP;48.864780022257456, 2.2938642256822708;Paris;75056
IDFM:C01379;9;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]";"[{""routeId"": ""route:IDFM:RATP:566-C01379-2444066"", ""from"": ""Pont de Sèvres"", ""to"": ""Mairie de Montreuil"", ""first"": ""05:30"", ""last"": ""00:26""}, {""routeId"": ""route:IDFM:RATP:566-C01379-2444067"", ""from"": ""Mairie de Montreuil"", ""to"": ""Pont de Sèvres"", ""first"": ""05:30"", ""last"": ""00:32""}]";IDFM:463290;Ranelagh;2.269948157934635;48.85550355839564;RATP;48.85550355839564, 2.269948157934635;Paris;75056
IDFM:C01379;9;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-9.pdf"", ""label"": ""Plan Métro 9""}]";"[{""routeId"": ""route:IDFM:RATP:566-C01379-2444066"", ""from"": ""Pont de Sèvres"", ""to"": ""Mairie de Montreuil"", ""first"": ""05:30"", ""last"": ""00:26""}, {""routeId"": ""route:IDFM:RATP:566-C01379-2444067"", ""from"": ""Mairie de Montreuil"", ""to"": ""Pont de Sèvres"", ""first"": ""05:30"", ""last"": ""00:32""}]";IDFM:21940;Marcel Sembat;2.24346821405889;48.83380810724753;RATP;48.83380810724753, 2.24346821405889;Boulogne-Billancourt;92012
IDFM:C01380;10;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-10.pdf"", ""label"": ""Plan Métro 10""}]";"[{""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_A_-1374171964"", ""from"": ""Boulogne Pont de Saint-Cloud"", ""to"": ""Gare d'Austerlitz"", ""first"": ""05:35"", ""last"": ""00:47""}, {""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_R_-1976929239"", ""from"": ""Gare d'Austerlitz"", ""to"": ""Boulogne Pont de Saint-Cloud"", ""first"": ""05:30"", ""last"": ""00:41""}]";IDFM:21967;Gare d'Austerlitz;2.3645307640842486;48.842355035073275;RATP;48.842355035073275, 2.3645307640842486;Paris;75056
IDFM:C01380;10;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-10.pdf"", ""label"": ""Plan Métro 10""}]";"[{""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_A_-1374171964"", ""from"": ""Boulogne Pont de Saint-Cloud"", ""to"": ""Gare d'Austerlitz"", ""first"": ""05:35"", ""last"": ""00:47""}, {""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_R_-1976929239"", ""from"": ""Gare d'Austerlitz"", ""to"": ""Boulogne Pont de Saint-Cloud"", ""first"": ""05:30"", ""last"": ""00:41""}]";IDFM:463077;Jussieu;2.354944184375758;48.8462878950311;RATP;48.8462878950311, 2.354944184375758;Paris;75056
IDFM:C01380;10;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-10.pdf"", ""label"": ""Plan Métro 10""}]";"[{""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_A_-1374171964"", ""from"": ""Boulogne Pont de Saint-Cloud"", ""to"": ""Gare d'Austerlitz"", ""first"": ""05:35"", ""last"": ""00:47""}, {""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_R_-1976929239"", ""from"": ""Gare d'Austerlitz"", ""to"": ""Boulogne Pont de Saint-Cloud"", ""first"": ""05:30"", ""last"": ""00:41""}]";IDFM:462994;Mabillon;2.3350868179946915;48.85296034336302;RATP;48.85296034336302, 2.3350868179946915;Paris;75056
IDFM:C01380;10;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-10.pdf"", ""label"": ""Plan Métro 10""}]";"[{""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_A_-1374171964"", ""from"": ""Boulogne Pont de Saint-Cloud"", ""to"": ""Gare d'Austerlitz"", ""first"": ""05:35"", ""last"": ""00:47""}, {""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_R_-1976929239"", ""from"": ""Gare d'Austerlitz"", ""to"": ""Boulogne Pont de Saint-Cloud"", ""first"": ""05:30"", ""last"": ""00:41""}]";IDFM:463076;Charles Michels;2.2856210133667174;48.84660453239739;RATP;48.84660453239739, 2.2856210133667174;Paris;75056
IDFM:C01380;10;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-10.pdf"", ""label"": ""Plan Métro 10""}]";"[{""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_A_-1374171964"", ""from"": ""Boulogne Pont de Saint-Cloud"", ""to"": ""Gare d'Austerlitz"", ""first"": ""05:35"", ""last"": ""00:47""}, {""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_R_-1976929239"", ""from"": ""Gare d'Austerlitz"", ""to"": ""Boulogne Pont de Saint-Cloud"", ""first"": ""05:30"", ""last"": ""00:41""}]";IDFM:21972;Javel - André Citroën;2.278009496527359;48.84618110622323;RATP;48.84618110622323, 2.278009496527359;Paris;75056
IDFM:C01380;10;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-10.pdf"", ""label"": ""Plan Métro 10""}]";"[{""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_A_-1374171964"", ""from"": ""Boulogne Pont de Saint-Cloud"", ""to"": ""Gare d'Austerlitz"", ""first"": ""05:35"", ""last"": ""00:47""}, {""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_R_-1976929239"", ""from"": ""Gare d'Austerlitz"", ""to"": ""Boulogne Pont de Saint-Cloud"", ""first"": ""05:30"", ""last"": ""00:41""}]";IDFM:21971;Église d'Auteuil;2.2691113890218917;48.84714336145718;RATP;48.84714336145718, 2.2691113890218917;Paris;75056
IDFM:C01380;10;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-10.pdf"", ""label"": ""Plan Métro 10""}]";"[{""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_A_-1374171964"", ""from"": ""Boulogne Pont de Saint-Cloud"", ""to"": ""Gare d'Austerlitz"", ""first"": ""05:35"", ""last"": ""00:47""}, {""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_R_-1976929239"", ""from"": ""Gare d'Austerlitz"", ""to"": ""Boulogne Pont de Saint-Cloud"", ""first"": ""05:30"", ""last"": ""00:41""}]";IDFM:21985;Chardon Lagache;2.26690547594029;48.84508829917885;RATP;48.84508829917885, 2.26690547594029;Paris;75056
IDFM:C01380;10;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-10.pdf"", ""label"": ""Plan Métro 10""}]";"[{""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_A_-1374171964"", ""from"": ""Boulogne Pont de Saint-Cloud"", ""to"": ""Gare d'Austerlitz"", ""first"": ""05:35"", ""last"": ""00:47""}, {""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_R_-1976929239"", ""from"": ""Gare d'Austerlitz"", ""to"": ""Boulogne Pont de Saint-Cloud"", ""first"": ""05:30"", ""last"": ""00:41""}]";IDFM:463315;Ségur;2.307137849403385;48.847167269995026;RATP;48.847167269995026, 2.307137849403385;Paris;75056
IDFM:C01380;10;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-10.pdf"", ""label"": ""Plan Métro 10""}]";"[{""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_A_-1374171964"", ""from"": ""Boulogne Pont de Saint-Cloud"", ""to"": ""Gare d'Austerlitz"", ""first"": ""05:35"", ""last"": ""00:47""}, {""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_R_-1976929239"", ""from"": ""Gare d'Austerlitz"", ""to"": ""Boulogne Pont de Saint-Cloud"", ""first"": ""05:30"", ""last"": ""00:41""}]";IDFM:21973;Mabillon;2.335142819346476;48.85284373829949;RATP;48.85284373829949, 2.335142819346476;Paris;75056
IDFM:C01380;10;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-10.pdf"", ""label"": ""Plan Métro 10""}]";"[{""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_A_-1374171964"", ""from"": ""Boulogne Pont de Saint-Cloud"", ""to"": ""Gare d'Austerlitz"", ""first"": ""05:35"", ""last"": ""00:47""}, {""routeId"": ""route:IDFM:RATP:107730-C01380-ITI_IDFM_C01380_R_-1976929239"", ""from"": ""Gare d'Austerlitz"", ""to"": ""Boulogne Pont de Saint-Cloud"", ""first"": ""05:30"", ""last"": ""00:41""}]";IDFM:21975;Maubert - Mutualité;2.348219343927666;48.85010969451494;RATP;48.85010969451494, 2.348219343927666;Paris;75056
IDFM:C01381;11;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-11.pdf"", ""label"": ""Plan Métro 11""}]";"[{""routeId"": ""route:IDFM:RATP:570-C01381-2278417"", ""from"": ""Mairie des Lilas"", ""to"": ""Châtelet"", ""first"": ""05:30"", ""last"": ""00:59""}, {""routeId"": ""route:IDFM:RATP:570-C01381-2278418"", ""from"": ""Châtelet"", ""to"": ""Mairie des Lilas"", ""first"": ""05:30"", ""last"": ""01:02""}]";IDFM:463187;Goncourt;2.3710788377398995;48.869936723164365;RATP;48.869936723164365, 2.3710788377398995;Paris;75056
IDFM:C01381;11;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-11.pdf"", ""label"": ""Plan Métro 11""}]";"[{""routeId"": ""route:IDFM:RATP:570-C01381-2278417"", ""from"": ""Mairie des Lilas"", ""to"": ""Châtelet"", ""first"": ""05:30"", ""last"": ""00:59""}, {""routeId"": ""route:IDFM:RATP:570-C01381-2278418"", ""from"": ""Châtelet"", ""to"": ""Mairie des Lilas"", ""first"": ""05:30"", ""last"": ""01:02""}]";IDFM:463287;Pyrénées;2.3852029155695313;48.87381879018058;RATP;48.87381879018058, 2.3852029155695313;Paris;75056
IDFM:C01382;12;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-12.pdf"", ""label"": ""Plan Métro 12""}]";"[{""routeId"": ""route:IDFM:RATP:52008-C01382-2813824"", ""from"": ""Mairie d'Issy"", ""to"": ""Mairie d'Aubervilliers"", ""first"": ""05:30"", ""last"": ""00:33""}, {""routeId"": ""route:IDFM:RATP:52008-C01382-2813825"", ""from"": ""Mairie d'Aubervilliers"", ""to"": ""Mairie d'Issy"", ""first"": ""05:30"", ""last"": ""00:33""}]";IDFM:463281;Porte de la Chapelle;2.359103857300198;48.89741064164834;RATP;48.89741064164834, 2.359103857300198;Paris;75056
IDFM:C01382;12;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-12.pdf"", ""label"": ""Plan Métro 12""}]";"[{""routeId"": ""route:IDFM:RATP:52008-C01382-2813824"", ""from"": ""Mairie d'Issy"", ""to"": ""Mairie d'Aubervilliers"", ""first"": ""05:30"", ""last"": ""00:33""}, {""routeId"": ""route:IDFM:RATP:52008-C01382-2813825"", ""from"": ""Mairie d'Aubervilliers"", ""to"": ""Mairie d'Issy"", ""first"": ""05:30"", ""last"": ""00:33""}]";IDFM:463116;Abbesses;2.338394635220906;48.884392717991425;RATP;48.884392717991425, 2.338394635220906;Paris;75056
IDFM:C01382;12;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-12.pdf"", ""label"": ""Plan Métro 12""}]";"[{""routeId"": ""route:IDFM:RATP:52008-C01382-2813824"", ""from"": ""Mairie d'Issy"", ""to"": ""Mairie d'Aubervilliers"", ""first"": ""05:30"", ""last"": ""00:33""}, {""routeId"": ""route:IDFM:RATP:52008-C01382-2813825"", ""from"": ""Mairie d'Aubervilliers"", ""to"": ""Mairie d'Issy"", ""first"": ""05:30"", ""last"": ""00:33""}]";IDFM:463089;Pigalle;2.337211164701128;48.88202093206733;RATP;48.88202093206733, 2.337211164701128;Paris;75056
IDFM:C01382;12;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-12.pdf"", ""label"": ""Plan Métro 12""}]";"[{""routeId"": ""route:IDFM:RATP:52008-C01382-2813824"", ""from"": ""Mairie d'Issy"", ""to"": ""Mairie d'Aubervilliers"", ""first"": ""05:30"", ""last"": ""00:33""}, {""routeId"": ""route:IDFM:RATP:52008-C01382-2813825"", ""from"": ""Mairie d'Aubervilliers"", ""to"": ""Mairie d'Issy"", ""first"": ""05:30"", ""last"": ""00:33""}]";IDFM:22056;Falguière;2.317551235617027;48.844317683534335;RATP;48.844317683534335, 2.317551235617027;Paris;75056
IDFM:C01382;12;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-12.pdf"", ""label"": ""Plan Métro 12""}]";"[{""routeId"": ""route:IDFM:RATP:52008-C01382-2813824"", ""from"": ""Mairie d'Issy"", ""to"": ""Mairie d'Aubervilliers"", ""first"": ""05:30"", ""last"": ""00:33""}, {""routeId"": ""route:IDFM:RATP:52008-C01382-2813825"", ""from"": ""Mairie d'Aubervilliers"", ""to"": ""Mairie d'Issy"", ""first"": ""05:30"", ""last"": ""00:33""}]";IDFM:22045;Solférino;2.3231029882985132;48.858550089641746;RATP;48.858550089641746, 2.3231029882985132;Paris;75056
IDFM:C01382;12;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-12.pdf"", ""label"": ""Plan Métro 12""}]";"[{""routeId"": ""route:IDFM:RATP:52008-C01382-2813824"", ""from"": ""Mairie d'Issy"", ""to"": ""Mairie d'Aubervilliers"", ""first"": ""05:30"", ""last"": ""00:33""}, {""routeId"": ""route:IDFM:RATP:52008-C01382-2813825"", ""from"": ""Mairie d'Aubervilliers"", ""to"": ""Mairie d'Issy"", ""first"": ""05:30"", ""last"": ""00:33""}]";IDFM:463123;Assemblée Nationale;2.3206896796944263;48.861122050080816;RATP;48.861122050080816, 2.3206896796944263;Paris;75056
IDFM:C01382;12;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-12.pdf"", ""label"": ""Plan Métro 12""}]";"[{""routeId"": ""route:IDFM:RATP:52008-C01382-2813824"", ""from"": ""Mairie d'Issy"", ""to"": ""Mairie d'Aubervilliers"", ""first"": ""05:30"", ""last"": ""00:33""}, {""routeId"": ""route:IDFM:RATP:52008-C01382-2813825"", ""from"": ""Mairie d'Aubervilliers"", ""to"": ""Mairie d'Issy"", ""first"": ""05:30"", ""last"": ""00:33""}]";IDFM:463081;Madeleine;2.325169929034193;48.87003294090397;RATP;48.87003294090397, 2.325169929034193;Paris;75056
IDFM:C01382;12;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-12.pdf"", ""label"": ""Plan Métro 12""}]";"[{""routeId"": ""route:IDFM:RATP:52008-C01382-2813824"", ""from"": ""Mairie d'Issy"", ""to"": ""Mairie d'Aubervilliers"", ""first"": ""05:30"", ""last"": ""00:33""}, {""routeId"": ""route:IDFM:RATP:52008-C01382-2813825"", ""from"": ""Mairie d'Aubervilliers"", ""to"": ""Mairie d'Issy"", ""first"": ""05:30"", ""last"": ""00:33""}]";IDFM:22044;Saint-Georges;2.3375706403796697;48.87841659490173;RATP;48.87841659490173, 2.3375706403796697;Paris;75056
IDFM:C01382;12;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-12.pdf"", ""label"": ""Plan Métro 12""}]";"[{""routeId"": ""route:IDFM:RATP:52008-C01382-2813824"", ""from"": ""Mairie d'Issy"", ""to"": ""Mairie d'Aubervilliers"", ""first"": ""05:30"", ""last"": ""00:33""}, {""routeId"": ""route:IDFM:RATP:52008-C01382-2813825"", ""from"": ""Mairie d'Aubervilliers"", ""to"": ""Mairie d'Issy"", ""first"": ""05:30"", ""last"": ""00:33""}]";IDFM:22059;Abbesses;2.338367478180517;48.884383574623314;RATP;48.884383574623314, 2.338367478180517;Paris;75056
IDFM:C01382;12;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-12.pdf"", ""label"": ""Plan Métro 12""}]";"[{""routeId"": ""route:IDFM:RATP:52008-C01382-2813824"", ""from"": ""Mairie d'Issy"", ""to"": ""Mairie d'Aubervilliers"", ""first"": ""05:30"", ""last"": ""00:33""}, {""routeId"": ""route:IDFM:RATP:52008-C01382-2813825"", ""from"": ""Mairie d'Aubervilliers"", ""to"": ""Mairie d'Issy"", ""first"": ""05:30"", ""last"": ""00:33""}]";IDFM:483900;Aimé Césaire;2.37813084516706;48.90843758066954;RATP;48.90843758066954, 2.37813084516706;Aubervilliers;93001
IDFM:C01382;12;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-12.pdf"", ""label"": ""Plan Métro 12""}]";"[{""routeId"": ""route:IDFM:RATP:52008-C01382-2813824"", ""from"": ""Mairie d'Issy"", ""to"": ""Mairie d'Aubervilliers"", ""first"": ""05:30"", ""last"": ""00:33""}, {""routeId"": ""route:IDFM:RATP:52008-C01382-2813825"", ""from"": ""Mairie d'Aubervilliers"", ""to"": ""Mairie d'Issy"", ""first"": ""05:30"", ""last"": ""00:33""}]";IDFM:483898;Mairie d'Aubervilliers;2.3808510232809863;48.91373058592168;RATP;48.91373058592168, 2.3808510232809863;Aubervilliers;93001
IDFM:C01383;13;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-13.1607695529.pdf"", ""label"": ""Plan Métro 13""}]";"[{""routeId"": ""route:IDFM:RATP:119479-C01383-ITI_IDFM_C01383_A_471492812"", ""from"": ""Châtillon-Montrouge"", ""to"": ""Asnières - Gennevilliers Les Courtilles"", ""first"": ""05:35"", ""last"": ""00:41""}, {""routeId"": ""route:IDFM:RATP:119479-C01383-ITI_IDFM_C01383_A_1817739858"", ""from"": ""Châtillon-Montrouge"", ""to"": ""Saint-Denis - Université"", ""first"": ""05:30"", ""last"": ""00:38""}, {""routeId"": ""route:IDFM:RATP:119479-C01383-ITI_IDFM_C01383_R_-1582938149"", ""from"": ""Saint-Denis - Université"", ""to"": ""Châtillon-Montrouge"", ""first"": ""05:30"", ""last"": ""00:37""}, {""routeId"": ""route:IDFM:RATP:119479-C01383-ITI_IDFM_C01383_R_1495347915"", ""from"": ""Asnières - Gennevilliers Les Courtilles"", ""to"": ""Châtillon-Montrouge"", ""first"": ""05:30"", ""last"": ""00:38""}]";IDFM:22233;Asnières - Gennevilliers Les Courtilles;2.284372100658843;48.93060364140038;RATP;48.93060364140038, 2.284372100658843;Gennevilliers;92036
IDFM:C01383;13;"[{""link"": ""https://www.ratp.fr/sites/default/files/lines-assets/plan-de-ligne/metro/plan-de-ligne_metro_ligne-13.1607695529.pdf"", ""label"": ""Plan Métro 13""}]";"[{""routeId"": ""route:IDFM:RATP:119479-C01383-ITI_IDFM_C01383_A_471492812"", ""from"": ""Châtillon-Montrouge"", ""to"": ""Asnières - Gennevilliers Les Courtilles"", ""first"": ""05:35"", ""last"": ""00:41""}, {""routeId"": ""route:IDFM:RATP:119479-C01383-ITI_IDFM_C01383_A_1817739858"", ""from"": ""Châtillon-Montrouge"", ""to"": ""Saint-Denis - Université"", ""first"": ""05:30"", ""last"": ""00:38""}, {""routeId"": ""route:IDFM:RATP:119479-C01383-ITI_IDFM_C01383_R_-1582938149"", ""from"": ""Saint-Denis - Université"", ""to"": ""Châtillon-Montrouge"", ""first"": ""05:30"", ""last"": ""00:37""}, {""routeId"": ""route:IDFM:RATP:119479-C01383-ITI_IDFM_C01383_R_1495347915"", ""from"": ""Asnières - Gennevilliers Les Courtilles"", ""to"": ""Châtillon-Montrouge"", ""first"": ""05:30"", ""last"": ""00:38""}]";IDFM:462953;Gabriel Péri;2.29460408001733;48.916347418146714;RATP;48.916347418146714, 2.29460408001733;Asnières-sur-Seine;92004
